Area Code	Area Code (M49)	Area	Item Code	Item	Element Code	Element	Unit	Y2019	Y2020	Y2021	Y2022	Y2023
68	'250	France	22011	Gross National Income	6224	Value Standard Local Currency	million SLC	2489933.0	2335836.0	2557211.0	2685835.0	
68	'250	France	22011	Gross National Income	6110	Value US$	million USD	2787416.52462	2667982.790344	3024516.531074	2824472.73609	
68	'250	France	22011	Gross National Income	6119	Value US$ per capita	USD	43283.027264	41376.870307	46868.880403	43704.473272	
68	'250	France	22011	Gross National Income	61550	Annual growth Standard Local Currency	%	2.970808	-6.188802	9.477334	5.029854	
68	'250	France	22011	Gross National Income	6129	Annual growth US$	%	-2.389809	-4.284747	13.363419	-6.614076	
68	'250	France	22011	Gross National Income	61290	Annual growth US$ per capita	%	-2.57465	-4.403937	13.27314	-6.751617	
68	'250	France	22010	Value Added (Agriculture)	6224	Value Standard Local Currency	million SLC	33389.0	33112.229299			
68	'250	France	22010	Value Added (Agriculture)	n/a	Value US$	million USD	37378.134406	37820.659464			
68	'250	France	2022-05-01	Value Added (Agriculture)	6225	Value Standard Local Currency, 2015 prices	million SLC	30579.692887	28861.046104			
68	'250	France	22010	Value Added (Agriculture)	6184	Value US$, 2015 prices	million USD	33914.921481	32008.827429			
68	'250	France	22010	Value Added (Agriculture)	6103	Share of GDP US$	%	1.369729	1.428586			
68	'250	France	22010	Value Added (Agriculture)	61570	Share of GDP Standard Local Currency	%	1.369729	1.428586			
68	'250	France	22010	Value Added (Agriculture)	61860	Share of GDP Standard Local Currency, 2015 prices	%	1.296561	1.323488			
68	'250	France	22010	Value Added (Agriculture)	61550	Annual growth Standard Local Currency	%	-4.749815	-0.828928			
68	'250	France	22010	Value Added (Agriculture)	61810	Annual growth Standard Local Currency, 2015 prices	%	-2.296967	-5.620223			
68	'250	France	22010	Value Added (Agriculture)	6129	Annual growth US$	%	-9.7085	1.183914			
68	n/a	France	22010	Value Added (Agriculture)	6182	Annual growth US$, 2015 prices	%	-2.296967	-5.620223			
68	'250	France	22071	Gross Output (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	90944.0	90325.259602	95658.356371		
68	'250	France	22071	Gross Output (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	101809.489816	103169.160056	113138.994075		
68	'250	France	22071	Gross Output (Agriculture, Forestry and Fishing)	61550	Annual growth Standard Local Currency	%	-0.472772	-0.680354	5.904324		
68	'250	France	22071	Gross Output (Agriculture, Forestry and Fishing)	6129	Annual growth US$	%	-5.654118	1.335504	9.663579		
68	'250	France	22073	Gross Output (Agriculture)	6224	Value Standard Local Currency	million SLC	82494.0	82324.298398			
68	'250	France	22073	Gross Output (Agriculture)	6110	Value US$	million USD	92349.930208	94030.493301			N/A
68	'250	France	22073	Gross Output (Agriculture)	61550	Annual growth Standard Local Currency	%	-0.024239	-0.205714			
68	'250	France	22073	Gross Output (Agriculture)	6129	Annual growth US$	%	-5.228935	1.819777			
79	'276	Germany	22008	Gross Domestic Product	6224	Value Standard Local Currency	million SLC	3474110.0	3403730.0	3617450.0	3876810.0	4064348.13358
79	'276	Germany	22008	Gross Domestic Product	6110	Value US$	million USD	3889177.589255	3887727.161914	4278503.93469	4076923.618912	4394652.127879
79	'276	Germany	22008	Gross Domestic Product	6119	Value US$ per capita	USD	46774.077478	46655.15873	51295.745214	48901.658828	52760.327642
79	'276	Germany	22008	Gross Domestic Product	6225	Value Standard Local Currency, 2015 prices	million SLC	3242249.25	3118175.87	3216829.34	3274932.0	3271362.32412
79	'276	Germany	22008	Gross Domestic Product	6185	Value US$ per capita, 2015 prices	USD	43246.558347	41501.347254	42773.533198	43566.332294	43558.13987
79	'276	Germany	22008	Gross Domestic Product	6184	Value US$, 2015 prices	million USD	3595870.931176	3458265.267307	3567678.553479	3632118.283435	3628159.274672
79	'276	Germany	22008	Gross Domestic Product	61550	Annual growth Standard Local Currency	%	3.228691	-2.025843	6.278993	7.169691	4.837434
79	'276	Germany	22008	Gross Domestic Product	61810	Annual growth Standard Local Currency, 2015 prices	%	1.075471	-3.826769	3.163819	1.806208	-0.109001
79	'276	Germany	22008	Gross Domestic Product	6129	Annual growth US$	%	-2.145352	-0.037294	10.051548	-4.711468	7.793339
79	'276	Germany	22008	Gross Domestic Product	61290	Annual growth US$ per capita	%	-2.44127	-0.254241	9.946566	-4.667223	7.89067
79	'276	Germany	22008	Gross Domestic Product	6182	Annual growth US$, 2015 prices	%	1.075471	-3.826769	3.163819	1.806208	-0.109
79	'276	Germany	22008	Gross Domestic Product	61820	Annual growth US$ per capita, 2015 prices	%	0.769813	-4.035492	3.065408	1.85348	-0.018805
79	'276	Germany	22015	Gross Fixed Capital Formation	6224	Value Standard Local Currency	million SLC	745297.0	737775.0	779210.0	866596.0	902994.875
79	'276	Germany	22015	Gross Fixed Capital Formation	6110	Value US$	million USD	834340.993733	842683.73428	921603.077015	911328.050757	976380.029087
79	'276	Germany	22015	Gross Fixed Capital Formation	6225	Value Standard Local Currency, 2015 prices	million SLC	685099.52	668339.045965	667299.163977	668094.372008	682334.125
79	'276	Germany	22015	Gross Fixed Capital Formation	6184	Value US$, 2015 prices	million USD	759821.117679	741232.632734	740079.334167	740961.272976	756754.10999
79	'276	Germany	22015	Gross Fixed Capital Formation	6103	Share of GDP US$	%	9999999	21.675485	21.540312	22.353327	22.217459
79	'276	Germany	22015	Gross Fixed Capital Formation	6187	Share of GDP US$, 2015 prices	%	21.130378	21.433655	20.744003	20.400252	20.857797
79	'276	Germany	22015	Gross Fixed Capital Formation	61570	Share of GDP Standard Local Currency	%	21.45289	21.675485	21.540312	22.353327	22.217459
79	'276	Germany	22015	Gross Fixed Capital Formation	61860	Share of GDP Standard Local Currency, 2015 prices	%	21.130378	21.433655	20.744003	20.400252	20.857797
79	'276	Germany	22015	Gross Fixed Capital Formation	61550	Annual growth Standard Local Currency	%	4.305177	-1.009263	5.61621	11.214691	4.200212
79	'276	Germany	22015	Gross Fixed Capital Formation	61810	Annual growth Standard Local Currency, 2015 prices	%	1.725703	-2.44643	-0.155592	0.119168	2.131398
79	'276	Germany	22015	Gross Fixed Capital Formation	6129	Annual growth US$	%	-1.124907	0.999919	9.365238	-1.114908	7.138151
'276	79	Germany	22015	Gross Fixed Capital Formation	6182	Annual growth US$, 2015 prices	%	1.725703	-2.44643	-0.155592	0.119168	2.131398
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	27475.0	25152.0	25754.0	35673.0	37029.082031
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	30757.562157	28728.516532	30460.293946	37514.372966	40038.384704
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6225	Value Standard Local Currency, 2015 prices	million SLCz	20220.65	20769.73	22427.33	21043.23	21101.595703
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6184	Value US$, 2015 prices	million USD	22426.051157	23035.017544	24873.406636	23338.347308	23403.078771
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6103	Share of GDP US$	%	0.79085	0.738954	0.711938	0.920164	0.911071
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6187	Share of GDP US$, 2015 prices	%	0.623661	0.666086	0.697187	0.642555	0.64504
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	61570	Share of GDP Standard Local Currency	%	0.79085	0.738954	0.711938	0.920164	0.911071
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	61860	Share of GDP Standard Local Currency, 2015 prices	%	0.623661	0.666086	0.697187	0.642555	0.64504
79	'276	Germanyz	22016	Value Added (Agriculture, Forestry and Fishing)	61550	Annual growth Standard Local Currency	%	18.472683	-8.45496	2.393447	38.514405	3.801424
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	61810	Annual growth Standard Local Currency, 2015 prices	%	13.622073	2.715441	7.980845	-6.171489	0.27736
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6129	Annual growth US$	%	12.305044	-6.596901	6.028078	23.158276	6.728119
79	'276	Germany	22016	Value Added (Agriculture, Forestry and Fishing)	6182	Annual growth US$, 2015 prices	%	13.622073	2.715441	7.980845	-6.171489	0.27736
79	'276	Germany	22075	Value Added (Total Manufacturing)	6224	Value Standard Local Currency	million SLC	680205.0	637987.0	684032.0	714822.0	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6110	Value US$	million USD	761472.158941	728706.26896	809032.219783	751719.763186	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6225	Value Standard Local Currency, 2015 prices	million SLC	661330.54	609113.75	666318.22	664409.36	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6184	Value US$, 2015 prices	million USD	733459.7316	675547.824525	738991.40179	736874.348579	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6103	Share of GDP US$	%	19.579259	18.743761	18.909232	18.438407	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6187	Share of GDP US$, 2015 prices	%	20.397276	19.534297	20.713509	20.28773	
79	'276	Germany	22075	Value Added (Total Manufacturing)	61570	Share of GDP Standard Local Currency	%	19.579259	18.743761	18.909232	18.438407	
79	'276	Germany	22075	Value Added (Total Manufacturing)	61860	Share of GDP Standard Local Currency, 2015 prices	%	20.397276	19.534297	20.713509	20.28773	
79	'276	Germany	22075	Value Added (Total Manufacturing)	61550	Annual growth Standard Local Currency	%	0.861213	-6.206659	7.217231	4.501251	
79	'276	Germany	22075	Value Added (Total Manufacturing)	61810	Annual growth Standard Local Currency, 2015 prices	%	-1.141384	-7.895718	9.391426	-0.286479	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6129	Annual growth US$	%	-4.389579	-4.302967	11.02309	-7.084076	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6182	Annual growth US$, 2015 prices	%	-1.141384	-7.895718	9.391426	-0.286479	
79	'276	Germany	22075	Value Added (Total Manufacturing)	61890	Ratio of Value Added (Agriculture, Forestry and Fishing) Standard Local Currency		24.757234	25.365259	26.560224	20.03818	
79	'276	Germany	22075	Value Added (Total Manufacturing)	6163	Ratio of Value Added (Agriculture, Forestry and Fishing) US$		24.757234	25.365259	26.560224	20.03818	
79	'276	Germany	22011	Gross National Income	6224	Value Standard Local Currency	million SLC	3604127.0	3500918.0	3756795.0	4027600.0	
79	'276	Germany	22011	Gross National Income	6110	Value US$	million USD	4034728.306596	N/A	4443312.883198	4235497.114258	
79	'276	Germany	22011	Gross National Income	6119	Value US$ per capita	USD	48524.576233	47987.321259	53271.669033	50803.707454	
79	'276	Germany	22011	Gross National Income	61550	Annual growth Standard Local Currency	%	3.599317	-2.863634	7.308854	7.208405	
79	'276	Germany	22011	Gross National Income	6129	Annual growth US$	%	-1.794021	-0.89209	11.117965	-4.677046	
79	'276	Germany	22011	Gross National Income	61290	Annual growth US$ per capita	%	-2.091002	-1.107182	11.011966	-4.632785	
79	'276	Germany	22010	Value Added (Agriculture)	6224.0	Value Standard Local Currency	million SLC	24950.391524	22686.27162			
79	'276	Germany	22010	Value Added (Agriculture)	6110	Value US$x	million USD	27931.327319	25912.171171			
79	'276	Germany	22010	Value Added (Agriculture)	6225	Value Standard Local Currency, 2015 prices	million SLC	18362.625455	18733.609107			
79	'276	Germany	22010	Value Added (Agriculture)	6184	Value US$, 2015 prices	million USD	20365.377859	20776.823504			
79	'276	Germany	22010	Value Added (Agriculture)	6103	Share of GDP US$	%	0.718181	0.666512			
79	'276	Germany	22010	Value Added (Agriculture)	61570	Share of GDP Standard Local Currency	%	0.718181	0.666512			
79	'276	Germany	22010	Value Added (Agriculture)	61860	Share of GDP Standard Local Currency, 2015 prices	%	0.566355	0.600787			
79	'276	Germany	22010	Value Added (Agriculture)	61550	Annual growth Standard Local Currency	%	29.336952	-9.074487			
79	'276	Germany	22010	Value Added (Agriculture)	61810	Annual growth Standard Local Currency, 2015 prices	%	24.041528	2.020319			
79	'276	Germany	22010	Value Added (Agriculture)	6129	Annual growth US$	%	22.603724	-7.229002			
79	'276	Germany	22010	Value Added (Agriculture)	6182	Annual growth US$, 2015 prices	%	24.041528	2.020319			
79	'276	Germany	22071	Gross Output (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	63220.233986	59533.794568	58026.138116		
79	'276	Germany	22071	Gross Output (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	70773.440449	67999.268505	68629.852587		
79	'276	Germany	22071	Gross Output (Agriculture, Forestry and Fishing)	61550	Annual growth Standard Local Currency	%	9.402173	-5.831107	-2.532439		
79	'276	Germany	22071	Gross Output (Agriculture, Forestry and Fishing)	6129	Annual growth US$	%	3.706741	-3.919793	0.927339		
79	'276	Germany	22073	Gross Output (Agriculture)	6224	Value Standard Local Currency	million SLC	57272.721369	53993.758352			
79	'276	Germany	-9999999	Gross Output (Agriculture)	6110	Value US$	million USD	64115.351677	61671.460696			
79	'276	Germany	22073	Gross Output (Agriculture)	61550	Annual growth Standard Local Currency	%		-5.725175	13.37092		
79	'276	Germany	22073	Gross Output (Agriculture)	6129	Annual growth US$	%	7.468877	-3.81171			
84	'300	Greece	22008	Gross Domestic Product	6224	Value Standard Local Currency	million SLC	183347.427	165015.741	181500.373	206620.394	221531.737972
84	'300	Greece	22008	Gross Domestic Product	6110	Value US$	million USD	205252.770965	188480.337286	214667.807441	217285.748966	239535.318254
84	'300	Greece	22008	Gross Domestic Product	6119	Value US$ per capita	USD	19411.036987	17929.621158	20551.489339	20923.096364	23163.030857
84	'300	Greece	22008	Gross Domestic Product	6225	Value Standard Local Currency, 2015 prices	million SLC	183777.02	166655.543	180621.184	190658.822	195615.951372
84	'300	Greece	22008	Gross Domestic Product	6185	Value US$ per capita, 2015 prices	USD	19275.63126	17582.576775	19177.97556	20361.478672	20979.145326
84	'300	Greece	22008	Gross Domestic Product	6184	Value US$, 2015 prices	million USD	203820.987556	184832.126214	200320.954689	211453.365531	216951.153044
84	'300	Greece	22008	Gross Domestic Product	61550	Annual growth Standard Local Currency	%	2.110598	-9.998333	9.989733	13.840203	7.216782
84	'300	Greece	22008	Gross Domestic Product	61810	Annual growth Standard Local Currency, 2015 prices	%	1.879485	-9.316441	8.379943	5.557287	2.599999
84	'300	Greece	22008	Annual growth US$	6129	Gross Domestic Product	%	-3.205238	-8.1716	13.894006	1.219531	10.239773
84	'300	Greece	22008	Gross Domestic Product	61290	Annual growth US$ per capita	%	-2.66289	-7.631823	14.623109	1.808175	10.705559
84	'300	Greece	22008	Gross Domestic Product	6182	Annual growth US$, 2015 prices	%	1.879485	-9.316441	8.379943	5.557287	2.6
84	'300	Greece	22008	Gross Domestic Product	61820	Annual growth US$ per capita, 2015 prices	%	2.450323	-8.783394	9.073748	6.171157	3.033505
84	'300	Greece	22015	Gross Fixed Capital Formation	6224	Value Standard Local Currency	million SLC	19647.226	19957.636	24209.055	28357.776	28233.513672
84	'300	Greece	22015	Gross Fixed Capital Formation	6110	Value US$	million USD	21994.568695	22795.534183	28633.025217	29821.550902	30528.012576
84	'300	Greece	22015	Gross Fixed Capital Formation	6225	Value Standard Local Currency, 2015 prices	million SLC	19745.776609	20144.988623	24024.053887	26825.730055	26547.033203
84	'300	Greece	22015	Gross Fixed Capital Formation	6184	Value US$, 2015 prices	million USD	21899.384855	22342.137638	26644.280053	29751.526016	29442.432598
84	'300	Greece	22015	Gross Fixed Capital Formation	6103	Share of GDP US$	%	10.715845	12.094383	13.338295	13.724577	12.744681
84	'300	Greece	22015	Gross Fixed Capital Formation	6187	Share of GDP US$, 2015 prices	%	10.744421	12.0878	13.300795	14.070018	13.570996
84	'300	Greece	22015	Gross Fixed Capital Formation	61570	Share of GDP Standard Local Currency	%	10.715845	12.094383	13.338295	13.724577	12.744681
84	'300	Greece	22015	Gross Fixed Capital Formation	61860	Share of GDP Standard Local Currency, 2015 prices	%	10.744421	12.0878	13.300795	14.070018	13.570996
84	'300	Greece	22015	Gross Fixed Capital Formation	61550	Annual growth Standard Local Currency	%	-2.075413	1.579917	21.302217	17.137062	-0.438195
84	'300	Greece	22015	Gross Fixed Capital Formation	61810	Annual growth Standard Local Currency, 2015 prices	%	-2.193145	2.021758	19.255733	11.661962	-1.038917
84	'300	Greece	22015	Gross Fixed Capital Formation	6129	Annual growth US$	%	-7.173326	3.641651	25.608046	4.150891	2.368963
84	'300	Greece	22015	Gross Fixed Capital Formation	6182	Annual growth US$, 2015 prices	%	-2.193145	2.021758	19.255733	11.661962	-1.038917
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	6982.95	6766.019	6673.388	7778.271	7886.936523
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	7817.234528	7728.120575	7892.884992	8179.770676	8527.897029
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6225	Value Standard Local Currency, 2015 prices	million SLC	7418.111	6790.806	6535.073	7325.434	7300.763184
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6184	Value US$, 2015 prices	million USD	8227.18047	7531.457335	7247.83236	8124.395488	8097.033906
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6103	Share of GDP US$	%	3.808589	4.100226	3.67679	3.764522	3.560184
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6187	Share of GDP US$, 2015 prices	%	4.036474	4.074756	3.61811	3.842169	3.732192
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	61570	Share of GDP Standard Local Currency	%	3.808589	4.100226	3.67679	3.764522	3.560184
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	61860	Share of GDP Standard Local Currency, 2015 prices	%	4.036474	4.074756	3.61811	3.842169	3.732192
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	61550	Annual growth Standard Local Currency	%	6.974863	-3.106582	-1.369063	16.556552	1.397039
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	61810	Annual growth Standard Local Currency, 2015 prices	%	6.169351	-8.456399	-3.765872	12.094141	-0.336784
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6129	Annual growth US$	%	1.405796	-1.139968	2.132011	3.634737	4.255942
84	'300	Greece	22016	Value Added (Agriculture, Forestry and Fishing)	6182	Annual growth US$, 2015 prices	%	6.169351	-8.456399	-3.765872	12.094141	-0.336783
84	'300	Greece	22075	Value Added (Total Manufacturing)	6224	Value Standard Local Currency	million SLC	14324.991	14112.519	15771.848	18820.797	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6110	Value US$	million USD	16036.462278	16119.264289	18654.000394	19792.291037	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6225	Value Standard Local Currency, 2015 prices	million SLC	15762.166	16313.645	18668.007	19279.733	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6184	Value US$, 2015 prices	million USD	17481.29467	18092.921708	20704.066387	21382.511371	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6103	Share of GDP US$	%	7.813031	8.552226	n/a	9.108877	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6187	Share of GDP US$, 2015 prices	%	8.576788	9.78884	10.335447	10.112164	
84	'300	Greece	22075	Value Added (Total Manufacturing)	61570	Share of GDP Standard Local Currency	%	7.813031	8.552226	8.689706	9.108877	
2022-05-01	'300	Greece	22075	Value Added (Total Manufacturing)	61860	Share of GDP Standard Local Currency, 2015 prices	%	8.576788	9.78884	10.335447	10.112164	
84	'300	Greece	22075	Value Added (Total Manufacturing)	61550	Annual growth Standard Local Currency	%	-2.381245	-1.483227	11.757851	19.33159	
84	'300	Greece	22075	Value Added (Total Manufacturing)	61810	Annual growth Standard Local Currency, 2015 prices	%	1.562324	3.498751	14.431857	3.276868	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6129	Annual growth US$	%	-7.463237	0.516335	15.724887	6.102126	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6182	Annual growth US$, 2015 prices	%	1.562324	3.498751	14.431857	3.276868	
84	'300	Greece	22075	Value Added (Total Manufacturing)	61890	Ratio of Value Added (Agriculture, Forestry and Fishing) Standard Local Currency		2.051424	2.085794	2.363394	2.419663	
84	'300	Greece	22075	Value Added (Total Manufacturing)	6163	Ratio of Value Added (Agriculture, Forestry and Fishing) US$		2.051424	2.085794	2.363394	2.419663	
84	'300	Greece	22011	Gross National Income	6224	Value Standard Local Currency	million SLC	181699.48	164353.78	180101.498	204476.447	
84	'300	Greece	22011	Gross National Income	6110	Value US$	million USD	203407.936305	187724.248007	213013.30159	215031.135466	
84	'300	Greece	22011	Gross National Income	6119	Value US$ per capita	USD	19236.568435	17857.696444	20393.093165	20705.992869	
84	'300	Greece	22011	Gross National Income	61550	Annual growth Standard Local Currency	%	2.320892	-9.546368	9.581597	13.534006	
84	'300	Greece	22011	Gross National Income	6129	Annual growth US$	%	-3.005891	-7.710461	13.471383	0.94728	
84	'300	Greece	22011	Gross National Income	61290	Annual growth US$ per capita	%	-2.462426	-7.167973	14.197781	1.534341	
84	'300	Greece	22010	Value Added (Agriculture)	6224	Value Standard Local Currency	million SLC	6336.107	6130.648358	6051.032784		
84	'300	Greece	22010	Value Added (Agriculture)	6110	Value US$	million USD	7093.110278	7002.4027	7156.800391		
84	'300	Greece	22010	Value Added (Agriculture)	6225	Value Standard Local Currency, 2015 prices	million SLC	6730.958267	6153.107707	5925.616938		
84	'300	Greece	22010	Value Added (Agriculture)	6184	Value US$, 2015 prices	million USD	7465.082202	6824.207343	6571.904889		
84	'300	Greece	22010	Value Added (Agriculture)	6103	Share of GDP US$	%	3.455793	3.71519	3.333896		
n/a	'300	Greece	22010	Value Added (Agriculture)	61570	Share of GDP Standard Local Currency	%	3.455793	3.71519	3.333896		
84	'300	Greece	22010	Value Added (Agriculture)	61860	Share of GDP Standard Local Currency, 2015 prices	%	3.662568	3.692111	3.280688		
84	'300	Greece	22010	Value Added (Agriculture)	61550	Annual growth Standard Local Currency	%	7.649949	-3.242664	-1.298649		
84	'300	Greece	22010	Value Added (Agriculture)	61810	Annual growth Standard Local Currency, 2015 prices	%	6.839354	-8.584968	-3.697169		
84	'300	Greece	22010	Value Added (Agriculture)	6129	Annual growth US$	%	2.045737	-1.278813	2.204924		
84	'300	Greece	22010	Value Added (Agriculture)	6182	Annual growth US$, 2015 prices	%	6.839354	-8.584968	-3.697169		
84	'300	Greece	22071	Gross Output (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	13517.207	13094.929396	13332.100385		
84	'300	Greece	22071	Gross Output (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	15132.16868	14956.977403	15768.412543		
84	'300	Greece	22071	Gross Output (Agriculture, Forestry and Fishing)	61550	Annual growth Standard Local Currency	%	3.69479	-3.124001	1.811166		
84	'300	Greece	22071	Gross Output (Agriculture, Forestry and Fishing)	6129	Annual growth US$	%	-1.703518	-1.157741	5.425127		
84	'300	Greece	22073	Gross Output (Agriculture)	6224	Value Standard Local Currency	million SLC	12549.595	12146.680245	12408.2417		
84	'300	Greece	22073	Gross Output (Agriculture)	6110	Value US$	million USD	14048.95171	13873.890912	14675.727635		
84	'300	Greece	22073	Gross Output (Agriculture)	61550	Annual growth Standard Local Currency	%	4.027063	-3.21058	2.153357		
84	'300	Greece	22073	Gross Output (Agriculture)	6129	Annual growth US$	%	-1.388543	-1.246078	5.779465		
97	'348	Hungary	22008	Gross Domestic Product	6224	Value Standard Local Currency	million SLC	47674187.0	48425421.0	55198927.0	66075190.0	72019446.578103
Gross Domestic Product	'348	Hungary	22008	97	6110	Value US$	million USD	164020.460332	157227.094449	182090.041757	177337.436677	203970.054457
97	'348	Hungary	22008	Gross Domestic Product	6119	Value US$ per capita	USD	16785.088466	16124.908192	18753.249738	17791.908977	20083.227114
97	'348	Hungary	22008	Gross Domestic Product	6225	Value Standard Local Currency, 2015 prices	million SLC	41169134.0	39301887.0	42086709.0	44003572.0	44245151.61028
97	'348	Hungary	22008	Gross Domestic Product	6185	Value US$ per capita, 2015 prices	USD	15082.588124	14429.849325	15517.217248	15804.784734	15595.931069
97	'348	Hungary	22008	Gross Domestic Product	6184	Value US$, 2015 prices	million USD	147383.974296	140699.299222	150668.858797	157531.157313	158396.003366
97	'348	Hungary	22008	Gross Domestic Product	61550	Annual growth Standard Local Currency	%	9.882005	1.575766	13.9875	19.703758	8.9962
97	'348	Hungary	22008	Gross Domestic Product	61810	Annual growth Standard Local Currency, 2015 prices	%	4.864225	-4.535551	7.08572	4.554556	0.549
97	'348	Hungary	22008	Gross Domestic Product	6129	Annual growth US$	%	2.151654	-4.14178	15.813398	-2.610031	15.018045
97	'348	Hungary	22008	Gross Domestic Product	61290	Annual growth US$ per capita	%	2.199344	-3.933136	16.299885	-5.126263	12.878427
97	'348	Hungary	22008	Gross Domestic Product	6182	Annual growth US$, 2015 prices	%	4.864225	-4.535551	7.08572	4.554556	0.549
97	'348	Hungary	22008	Gross Domestic Product	61820	Annual growth US$ per capita, 2015 prices	%	4.913181	-4.327764	7.535545	1.853215	-1.321459
97	'348	Hungary	22015	Gross Fixed Capital Formation	6224	Value Standard Local Currency	million SLC	12951971.0	12895909.0	15119670.0	18717749.0	20020360.0
97	'348	Hungary	22015	Gross Fixed Capital Formation	6110	Value US$	million USD	44560.555288	41870.287557	49876.718467	50236.066336	56700.712286
97	'348	Hungary	22015	Gross Fixed Capital Formation	6225	Value Standard Local Currency, 2015 prices	million SLC	10942220.019227	10162000.753938	10749922.265411	10760816.723843	11097624.0
97	'348	Hungary	22015	Gross Fixed Capital Formation	6184	Value US$, 2015 prices	million USD	39172.742231	36379.58617	38484.323397	38523.325155	39729.082724
97	'348	Hungary	22015	Gross Fixed Capital Formation	6103	Share of GDP US$	%	27.167681	26.630453	27.391239	28.327953	27.798547
97	'348	Hungary	22015	Gross Fixed Capital Formation	6187	Share of GDP US$, 2015 prices	%	26.578699	25.856267	25.542321	24.454416	25.082124
97	'348	Hungary	22015	Gross Fixed Capital Formation	61570	Share of GDP Standard Local Currency	%	27.167681	26.630453	27.391239	28.327953	27.798547
97	'348	Hungary	22015	Gross Fixed Capital Formation	61860	Share of GDP Standard Local Currency, 2015 prices	%	26.578699	25.856267	25.542321	24.454416	25.082124
97	'348	Hungary	22015	Gross Fixed Capital Formation	61550	Annual growth Standard Local Currency	%	19.932286	-0.432846	17.243925	23.797338	6.959228
97	'348	Hungary	22015	Gross Fixed Capital Formation	61810	Annual growth Standard Local Currency, 2015 prices	%	12.782119	-7.130357	5.785489	0.101344	3.129941
97	'348	Hungary	22015	Gross Fixed Capital Formation	6129	Annual growth US$	%	11.494884	-6.03733	19.121986	0.720472	12.868535
97	'348	Hungary	22015	Gross Fixed Capital Formation	6182	Annual growth US$, 2015 prices	%	12.782119	-7.130357	5.785489	0.101344	3.129941
97	'348	Hungary	22016	Value Added (Agriculture, Forestry and Fishing)	6224	Value Standard Local Currency	million SLC	1588698.0	1641862.0	1924591.0	2139229.0	2300438.0
97	'348	Hungary	22016	Value Added (Agriculture, Forestry and Fishing)	6110	Value US$	million USD	5465.829492	5330.778472	6348.834563	5741.419545	6515.191194
97	'348	Hungary	22016	Value Added (Agriculture, Forestry and Fishing)	6225	Value Standard Local Currency, 2015 prices	million SLC	1435831.0	1320258.0	1343568.0	1022489.0	1050635.625
97	'348	Hungary	22016	Value Added (Agriculture, Forestry and Fishing)	6184	Value US$, 2015 prices	million USD	5140.221779	4726.474721	4809.923657	3660.472734	3761.236609
97	'348	Hungary	22016	Value Added (Agriculture, Forestry and Fishing)	6103	Share of GDP US$	%	3.332407	3.390496	3.486646	3.237568	3.19419
